Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"scatter-essence-ftc","EN-081 Scatter Essence (U)","<p>Scatter Essence is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-081.jpg","1","Scatter Essence","0.25","","shopify","g","U5JKRYUFP2","Title","Default Title"
"windrider-invoker-ftc","EN-082 Windrider Invoker (U)","<p>Windrider Invoker is an uncommon card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/U/EN-082.jpg","1","Windrider Invoker","0.25","","shopify","g","GUQI4BBAD3","Title","Default Title"
"shock-therapy-ftc","EN-083 Shock Therapy (R)","<p>Shock Therapy is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-083.jpg","1","Shock Therapy","0.25","","shopify","g","Y3OXX8AC6O","Title","Default Title"
"voltaic-sphere-ftc","EN-084 Voltaic Sphere (SR)","<p>Voltaic Sphere is a super rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/SR/EN-084.jpg","1","Voltaic Sphere","1.56","1.74","shopify","g","YTI67L58IP","Title","Default Title"
"incarnate-majesty-ftc","EN-085 Incarnate Majesty (SR)","<p>Incarnate Majesty is a super rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/SR/EN-085.jpg","1","Incarnate Majesty","6.62","7.36","shopify","g","4D4VDTSCZB","Title","Default Title"
"slay-the-king-ftc","EN-086 Slay the King (R)","<p>Slay the King is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-086.jpg","1","Slay the King","0.25","","shopify","g","14M4C8KIYD","Title","Default Title"
"illuminate-secrets-ftc","EN-087 Illuminate Secrets (R)","<p>Illuminate Secrets is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-087.jpg","1","Illuminate Secrets","0.25","","shopify","g","UPMU6GVMT9","Title","Default Title"
"uther-illustrious-king-ftc","EN-088 Uther, Illustrious King (SR)","<p>Uther, Illustrious King is a super rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/SR/EN-088.jpg","1","Uther, Illustrious King","0.34","0.38","shopify","g","6QRESW1UGM","Title","Default Title"
"avatar-of-gaia-ftc","EN-089 Avatar of Gaia (R)","<p>Avatar of Gaia is a rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/R/EN-089.jpg","1","Avatar of Gaia","0.25","","shopify","g","MLP59EZ88J","Title","Default Title"
"kraal-stonescale-tyrant-ftc","EN-090 Kraal, Stonescale Tyrant (SR)","<p>Kraal, Stonescale Tyrant is a super rare card in Grand Archive's Fractured Crown set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: FTC, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/FTC/SR/EN-090.jpg","1","Kraal, Stonescale Tyrant","1.88","2.09","shopify","g","MOIZA4THJX","Title","Default Title"
