Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"stalwart-shieldmate-alcsd","EN-064 Stalwart Shieldmate (C)","<p>Stalwart Shieldmate is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-064.jpg","1","Stalwart Shieldmate","0.47","0.52","shopify","g","6S8LTLJFRP","Title","Default Title"
"supply-drone-alcsd","EN-065 Supply Drone (U)","<p>Supply Drone is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-065.jpg","1","Supply Drone","","","shopify","g","5U153BNN23","Title","Default Title"
"take-aim-alcsd","EN-066 Take Aim (C)","<p>Take Aim is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-066.jpg","1","Take Aim","0.25","","shopify","g","AQDX8VZCIB","Title","Default Title"
"take-cover-alcsd","EN-067 Take Cover (R)","<p>Take Cover is a rare card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/R/EN-067.jpg","1","Take Cover","0.57","0.63","shopify","g","XTUSWMHM7P","Title","Default Title"
"take-point-alcsd","EN-068 Take Point (C)","<p>Take Point is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-068.jpg","1","Take Point","0.95","1.06","shopify","g","FQTVP6QC1Y","Title","Default Title"
"trained-sharpshooter-alcsd","EN-069 Trained Sharpshooter (C)","<p>Trained Sharpshooter is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-069.jpg","1","Trained Sharpshooter","0.25","","shopify","g","Q4XR18WWND","Title","Default Title"
"airship-engineer-alcsd","EN-070 Airship Engineer (C)","<p>Airship Engineer is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-070.jpg","1","Airship Engineer","0.25","","shopify","g","WCKUHTKM4W","Title","Default Title"
"automaton-bomber-alcsd","EN-071 Automaton Bomber (C)","<p>Automaton Bomber is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-071.jpg","1","Automaton Bomber","0.25","","shopify","g","UQ31HWDHEM","Title","Default Title"
"force-load-alcsd","EN-072 Force Load (U)","<p>Force Load is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-072.jpg","1","Force Load","0.41","0.45","shopify","g","OZDELSO9JW","Title","Default Title"
"incendiary-shot-alcsd","EN-073 Incendiary Shot (C)","<p>Incendiary Shot is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-073.jpg","1","Incendiary Shot","0.33","0.36","shopify","g","AOKCY5547X","Title","Default Title"
"rocket-jump-alcsd","EN-074 Rocket Jump (U)","<p>Rocket Jump is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-074.jpg","1","Rocket Jump","0.25","","shopify","g","SXIRR2460I","Title","Default Title"
"essence-of-blizzards-alcsd","EN-075 Essence of Blizzards (U)","<p>Essence of Blizzards is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-075.jpg","1","Essence of Blizzards","0.51","0.57","shopify","g","SNC01FZ2CJ","Title","Default Title"
"flash-freeze-alcsd","EN-076 Flash Freeze (U)","<p>Flash Freeze is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-076.jpg","1","Flash Freeze","0.25","0.26","shopify","g","Y7YP7NM6T5","Title","Default Title"
"hypothermia-alcsd","EN-077 Hypothermia (C)","<p>Hypothermia is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-077.jpg","1","Hypothermia","0.25","","shopify","g","VYGY62ECS7","Title","Default Title"
"krustallan-distiller-alcsd","EN-078 Krustallan Distiller (C)","<p>Krustallan Distiller is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-078.jpg","1","Krustallan Distiller","","","shopify","g","OJGO0APGN3","Title","Default Title"
"perfect-repulsion-alcsd","EN-079 Perfect Repulsion (U)","<p>Perfect Repulsion is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-079.jpg","1","Perfect Repulsion","0.25","","shopify","g","0KL8MQVOAG","Title","Default Title"
"potion-infusion-clarity-alcsd","EN-080 Potion Infusion: Clarity (R)","<p>Potion Infusion: Clarity is a rare card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/R/EN-080.jpg","1","Potion Infusion: Clarity","","","shopify","g","GFJZ38T22D","Title","Default Title"
"potion-infusion-frostbite-alcsd","EN-081 Potion Infusion: Frostbite (U)","<p>Potion Infusion: Frostbite is an uncommon card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/U/EN-081.jpg","1","Potion Infusion: Frostbite","0.68","0.76","shopify","g","GICT4YNBDR","Title","Default Title"
"stream-of-consciousness-alcsd","EN-082 Stream of Consciousness (C)","<p>Stream of Consciousness is a common card in Grand Archive's Alchemical Revolution Starter Decks set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: ALCSD, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/ALCSD/C/EN-082.jpg","1","Stream of Consciousness","0.25","","shopify","g","BENL9I00JP","Title","Default Title"
