Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Image Src,Image Position,Image Alt Text,Variant Price,Variant Compare At Price,Variant Inventory Tracker,Variant Weight Unit,Variant SKU,Option1 Name,Option1 Value
"clear-pastures-hvn","EN-040 Clear Pastures (C)","<p>Clear Pastures is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-040.jpg","1","Clear Pastures","0.25","","shopify","g","PZJAZZYU28","Title","Default Title"
"coronation-ceremony-hvn","EN-041 Coronation Ceremony (U)","<p>Coronation Ceremony is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-041.jpg","1","Coronation Ceremony","0.25","","shopify","g","7IT7MSH8JX","Title","Default Title"
"crystallized-destiny-hvn","EN-042 Crystallized Destiny (R)","<p>Crystallized Destiny is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-042.jpg","1","Crystallized Destiny","1.8","2","shopify","g","F3OD8VRIH9","Title","Default Title"
"disenchant-hvn","EN-043 Disenchant (C)","<p>Disenchant is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-043.jpg","1","Disenchant","0.25","","shopify","g","X6ZOX73SSX","Title","Default Title"
"empowering-enlightenment-hvn","EN-044 Empowering Enlightenment (C)","<p>Empowering Enlightenment is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-044.jpg","1","Empowering Enlightenment","0.25","","shopify","g","R96A6HHHVZ","Title","Default Title"
"fatestone-of-balance-hvn","EN-045 Fatestone of Balance (U)","<p>Fatestone of Balance is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-045.jpg","1","Fatestone of Balance","","","shopify","g","MY4EWBVTIO","Title","Default Title"
"fatestone-of-progress-hvn","EN-046 Fatestone of Progress (U)","<p>Fatestone of Progress is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-046.jpg","1","Fatestone of Progress","","","shopify","g","C5OWESCXW5","Title","Default Title"
"feathery-tune-hvn","EN-047 Feathery Tune (C)","<p>Feathery Tune is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-047.jpg","1","Feathery Tune","0.25","","shopify","g","14T3QB0ARU","Title","Default Title"
"fledgling-hvn","EN-048 Fledgling (C)","<p>Fledgling is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-048.jpg","1","Fledgling","0.25","","shopify","g","PRAWTAYU4E","Title","Default Title"
"gentle-respite-hvn","EN-049 Gentle Respite (U)","<p>Gentle Respite is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-049.jpg","1","Gentle Respite","0.25","","shopify","g","FZOK1WK9CB","Title","Default Title"
"hidden-longbowman-hvn","EN-050 Hidden Longbowman (U)","<p>Hidden Longbowman is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-050.jpg","1","Hidden Longbowman","0.25","","shopify","g","C19RT12VFA","Title","Default Title"
"horse-archer-hvn","EN-051 Horse Archer (C)","<p>Horse Archer is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-051.jpg","1","Horse Archer","0.25","","shopify","g","FGJ09A4Q17","Title","Default Title"
"idle-fatestone-hvn","EN-052 Idle Fatestone (SR)","<p>Idle Fatestone is a super rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/SR/EN-052.jpg","1","Idle Fatestone","","","shopify","g","ZSS3SEPRZG","Title","Default Title"
"immaterial-dissolution-hvn","EN-053 Immaterial Dissolution (U)","<p>Immaterial Dissolution is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-053.jpg","1","Immaterial Dissolution","0.25","","shopify","g","AMFNLCEICL","Title","Default Title"
"innocuous-disposer-hvn","EN-054 Innocuous Disposer (U)","<p>Innocuous Disposer is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-054.jpg","1","Innocuous Disposer","0.25","","shopify","g","CXQ4348MDE","Title","Default Title"
"kingdoms-divide-hvn","EN-055 Kingdom's Divide (U)","<p>Kingdom's Divide is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-055.jpg","1","Kingdom's Divide","0.25","","shopify","g","DVWXFUE73K","Title","Default Title"
"maiden-of-shimmering-air-hvn","EN-056 Maiden of Shimmering Air (C)","<p>Maiden of Shimmering Air is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-056.jpg","1","Maiden of Shimmering Air","0.25","","shopify","g","GVK1H8JCVJ","Title","Default Title"
"minister-of-ceremony-hvn","EN-057 Minister of Ceremony (U)","<p>Minister of Ceremony is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-057.jpg","1","Minister of Ceremony","0.25","","shopify","g","LUTZW2G3QA","Title","Default Title"
"provoking-stand-hvn","EN-058 Provoking Stand (U)","<p>Provoking Stand is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-058.jpg","1","Provoking Stand","0.25","","shopify","g","95XA1J051O","Title","Default Title"
"rescue-the-heir-hvn","EN-059 Rescue the Heir (C)","<p>Rescue the Heir is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-059.jpg","1","Rescue the Heir","0.25","","shopify","g","JR89JGIOAF","Title","Default Title"
"revealing-mesmer-hvn","EN-060 Revealing Mesmer (R)","<p>Revealing Mesmer is a rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/R/EN-060.jpg","1","Revealing Mesmer","0.35","0.39","shopify","g","EC6QWE7VEP","Title","Default Title"
"rotund-squirrel-hvn","EN-061 Rotund Squirrel (C)","<p>Rotund Squirrel is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-061.jpg","1","Rotund Squirrel","0.25","","shopify","g","XIP6EWSGP4","Title","Default Title"
"shangxiang-fierce-princess-hvn","EN-062 Shangxiang, Fierce Princess (SR)","<p>Shangxiang, Fierce Princess is a super rare card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Super Rare, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/SR/EN-062.jpg","1","Shangxiang, Fierce Princess","4.96","5.51","shopify","g","Q6I2I6DM23","Title","Default Title"
"shimmering-refraction-hvn","EN-063 Shimmering Refraction (U)","<p>Shimmering Refraction is an uncommon card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Uncommon, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/U/EN-063.jpg","1","Shimmering Refraction","0.25","","shopify","g","4E5L418SNU","Title","Default Title"
"stand-fast-hvn","EN-064 Stand Fast (C)","<p>Stand Fast is a common card in Grand Archive's Abyssal Heaven set.<p>","Weebs of the Shore","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards","Trading Card","Set: HVN, Rarity: Common, Variant: Non-foil","FALSE","https://img.silvie.org/cdn/cards/HVN/C/EN-064.jpg","1","Stand Fast","0.25","","shopify","g","N9Y3RBVO49","Title","Default Title"
